"ID;""RegioVanVestiging"";""RegioVanVertrek"";""Perioden"";""TussenGemeentenVerhuisdePersonen_1"""
"82177;""CR05  "";""CR08  "";""2012JJ00"";""      17"""
"82178;""CR05  "";""CR08  "";""2013JJ00"";""      30"""
"82179;""CR05  "";""CR08  "";""2014JJ00"";""      38"""
"82180;""CR05  "";""CR08  "";""2015JJ00"";""      16"""
"82181;""CR05  "";""CR08  "";""2016JJ00"";""      17"""
"82182;""CR05  "";""CR08  "";""2017JJ00"";""      32"""
"82183;""CR05  "";""CR08  "";""2018JJ00"";""      29"""
"82184;""CR05  "";""CR09  "";""2011JJ00"";""      24"""
"82185;""CR05  "";""CR09  "";""2012JJ00"";""      14"""
"82186;""CR05  "";""CR09  "";""2013JJ00"";""      26"""
"82187;""CR05  "";""CR09  "";""2014JJ00"";""      31"""
"82188;""CR05  "";""CR09  "";""2015JJ00"";""      33"""
"82189;""CR05  "";""CR09  "";""2016JJ00"";""      48"""
"82190;""CR05  "";""CR09  "";""2017JJ00"";""      52"""
"82191;""CR05  "";""CR09  "";""2018JJ00"";""      34"""
"82192;""CR05  "";""CR10  "";""2011JJ00"";""      62"""
"82193;""CR05  "";""CR10  "";""2012JJ00"";""      73"""
"82194;""CR05  "";""CR10  "";""2013JJ00"";""      67"""
"82195;""CR05  "";""CR10  "";""2014JJ00"";""      97"""
"82196;""CR05  "";""CR10  "";""2015JJ00"";""      89"""
"82197;""CR05  "";""CR10  "";""2016JJ00"";""      87"""
"82198;""CR05  "";""CR10  "";""2017JJ00"";""      94"""
"82199;""CR05  "";""CR10  "";""2018JJ00"";""     101"""
"82200;""CR05  "";""CR11  "";""2011JJ00"";""       6"""
"82201;""CR05  "";""CR11  "";""2012JJ00"";""      14"""
"82202;""CR05  "";""CR11  "";""2013JJ00"";""      12"""
"82203;""CR05  "";""CR11  "";""2014JJ00"";""      18"""
"82204;""CR05  "";""CR11  "";""2015JJ00"";""      16"""
"82205;""CR05  "";""CR11  "";""2016JJ00"";""      15"""
"82206;""CR05  "";""CR11  "";""2017JJ00"";""      16"""
"82207;""CR05  "";""CR11  "";""2018JJ00"";""      20"""
"82208;""CR05  "";""CR12  "";""2011JJ00"";""      37"""
"82209;""CR05  "";""CR12  "";""2012JJ00"";""      38"""
"82210;""CR05  "";""CR12  "";""2013JJ00"";""      33"""
"82211;""CR05  "";""CR12  "";""2014JJ00"";""      46"""
"82212;""CR05  "";""CR12  "";""2015JJ00"";""      39"""
"82213;""CR05  "";""CR12  "";""2016JJ00"";""      30"""
"82214;""CR05  "";""CR12  "";""2017JJ00"";""      37"""
"82215;""CR05  "";""CR12  "";""2018JJ00"";""      42"""
"82216;""CR05  "";""CR13  "";""2011JJ00"";""      62"""
"82217;""CR05  "";""CR13  "";""2012JJ00"";""      44"""
"82218;""CR05  "";""CR13  "";""2013JJ00"";""      57"""
"82219;""CR05  "";""CR13  "";""2014JJ00"";""      61"""
"82220;""CR05  "";""CR13  "";""2015JJ00"";""      70"""
"82221;""CR05  "";""CR13  "";""2016JJ00"";""      67"""
"82222;""CR05  "";""CR13  "";""2017JJ00"";""      85"""
"82223;""CR05  "";""CR13  "";""2018JJ00"";""      74"""
"82224;""CR05  "";""CR14  "";""2011JJ00"";""      18"""
"82225;""CR05  "";""CR14  "";""2012JJ00"";""      13"""
"82226;""CR05  "";""CR14  "";""2013JJ00"";""      21"""
"82227;""CR05  "";""CR14  "";""2014JJ00"";""      19"""
"82228;""CR05  "";""CR14  "";""2015JJ00"";""      32"""
"82229;""CR05  "";""CR14  "";""2016JJ00"";""      21"""
"82230;""CR05  "";""CR14  "";""2017JJ00"";""      25"""
"82231;""CR05  "";""CR14  "";""2018JJ00"";""      26"""
"82232;""CR05  "";""CR15  "";""2011JJ00"";""      38"""
"82233;""CR05  "";""CR15  "";""2012JJ00"";""      39"""
"82234;""CR05  "";""CR15  "";""2013JJ00"";""      29"""
"82235;""CR05  "";""CR15  "";""2014JJ00"";""      45"""
"82236;""CR05  "";""CR15  "";""2015JJ00"";""      49"""
"82237;""CR05  "";""CR15  "";""2016JJ00"";""      57"""
"82238;""CR05  "";""CR15  "";""2017JJ00"";""      67"""
"82239;""CR05  "";""CR15  "";""2018JJ00"";""      83"""
"82240;""CR05  "";""CR16  "";""2011JJ00"";""       5"""
"82241;""CR05  "";""CR16  "";""2012JJ00"";""       6"""
"82242;""CR05  "";""CR16  "";""2013JJ00"";""      15"""
"82243;""CR05  "";""CR16  "";""2014JJ00"";""      14"""
"82244;""CR05  "";""CR16  "";""2015JJ00"";""       7"""
"82245;""CR05  "";""CR16  "";""2016JJ00"";""      12"""
"82246;""CR05  "";""CR16  "";""2017JJ00"";""      10"""
"82247;""CR05  "";""CR16  "";""2018JJ00"";""      24"""
"82248;""CR05  "";""CR17  "";""2011JJ00"";""      85"""
"82249;""CR05  "";""CR17  "";""2012JJ00"";""      93"""
"82250;""CR05  "";""CR17  "";""2013JJ00"";""     110"""
"82251;""CR05  "";""CR17  "";""2014JJ00"";""     143"""
"82252;""CR05  "";""CR17  "";""2015JJ00"";""     135"""
"82253;""CR05  "";""CR17  "";""2016JJ00"";""     144"""
"82254;""CR05  "";""CR17  "";""2017JJ00"";""     179"""
"82255;""CR05  "";""CR17  "";""2018JJ00"";""     167"""
"82256;""CR05  "";""CR18  "";""2011JJ00"";""      45"""
"82257;""CR05  "";""CR18  "";""2012JJ00"";""      50"""
"82258;""CR05  "";""CR18  "";""2013JJ00"";""      43"""
"82259;""CR05  "";""CR18  "";""2014JJ00"";""      50"""
"82260;""CR05  "";""CR18  "";""2015JJ00"";""      74"""
"82261;""CR05  "";""CR18  "";""2016JJ00"";""      80"""
"82262;""CR05  "";""CR18  "";""2017JJ00"";""      82"""
"82263;""CR05  "";""CR18  "";""2018JJ00"";""      91"""
"82264;""CR05  "";""CR19  "";""2011JJ00"";""      25"""
"82265;""CR05  "";""CR19  "";""2012JJ00"";""      23"""
"82266;""CR05  "";""CR19  "";""2013JJ00"";""      21"""
"82267;""CR05  "";""CR19  "";""2014JJ00"";""      13"""
"82268;""CR05  "";""CR19  "";""2015JJ00"";""      25"""
"82269;""CR05  "";""CR19  "";""2016JJ00"";""      34"""
"82270;""CR05  "";""CR19  "";""2017JJ00"";""      50"""
"82271;""CR05  "";""CR19  "";""2018JJ00"";""      55"""
"82272;""CR05  "";""CR20  "";""2011JJ00"";""      14"""
"82273;""CR05  "";""CR20  "";""2012JJ00"";""      15"""
"82274;""CR05  "";""CR20  "";""2013JJ00"";""      16"""
"82275;""CR05  "";""CR20  "";""2014JJ00"";""      11"""
"82276;""CR05  "";""CR20  "";""2015JJ00"";""      15"""
"82277;""CR05  "";""CR20  "";""2016JJ00"";""      23"""
"82278;""CR05  "";""CR20  "";""2017JJ00"";""      15"""
"82279;""CR05  "";""CR20  "";""2018JJ00"";""      32"""
"82280;""CR05  "";""CR21  "";""2011JJ00"";""      28"""
"82281;""CR05  "";""CR21  "";""2012JJ00"";""      32"""
"82282;""CR05  "";""CR21  "";""2013JJ00"";""      19"""
"82283;""CR05  "";""CR21  "";""2014JJ00"";""      29"""
"82284;""CR05  "";""CR21  "";""2015JJ00"";""      30"""
"82285;""CR05  "";""CR21  "";""2016JJ00"";""      32"""
"82286;""CR05  "";""CR21  "";""2017JJ00"";""      49"""
"82287;""CR05  "";""CR21  "";""2018JJ00"";""      56"""
"82288;""CR05  "";""CR22  "";""2011JJ00"";""      10"""
"82289;""CR05  "";""CR22  "";""2012JJ00"";""      13"""
"82290;""CR05  "";""CR22  "";""2013JJ00"";""       9"""
"82291;""CR05  "";""CR22  "";""2014JJ00"";""      10"""
"82292;""CR05  "";""CR22  "";""2015JJ00"";""       8"""
"82293;""CR05  "";""CR22  "";""2016JJ00"";""      17"""
"82294;""CR05  "";""CR22  "";""2017JJ00"";""      15"""
"82295;""CR05  "";""CR22  "";""2018JJ00"";""      31"""
"82296;""CR05  "";""CR23  "";""2011JJ00"";""     101"""
"82297;""CR05  "";""CR23  "";""2012JJ00"";""     132"""
"82298;""CR05  "";""CR23  "";""2013JJ00"";""     134"""
"82299;""CR05  "";""CR23  "";""2014JJ00"";""     186"""
"82300;""CR05  "";""CR23  "";""2015JJ00"";""     165"""
"82301;""CR05  "";""CR23  "";""2016JJ00"";""     180"""
"82302;""CR05  "";""CR23  "";""2017JJ00"";""     256"""
"82303;""CR05  "";""CR23  "";""2018JJ00"";""     188"""
"82304;""CR05  "";""CR24  "";""2011JJ00"";""      32"""
"82305;""CR05  "";""CR24  "";""2012JJ00"";""      28"""
"82306;""CR05  "";""CR24  "";""2013JJ00"";""      14"""
"82307;""CR05  "";""CR24  "";""2014JJ00"";""      22"""
"82308;""CR05  "";""CR24  "";""2015JJ00"";""      42"""
"82309;""CR05  "";""CR24  "";""2016JJ00"";""      47"""
"82310;""CR05  "";""CR24  "";""2017JJ00"";""      58"""
"82311;""CR05  "";""CR24  "";""2018JJ00"";""      39"""
"82312;""CR05  "";""CR25  "";""2011JJ00"";""       9"""
"82313;""CR05  "";""CR25  "";""2012JJ00"";""      27"""
"82314;""CR05  "";""CR25  "";""2013JJ00"";""      27"""
"82315;""CR05  "";""CR25  "";""2014JJ00"";""      24"""
"82316;""CR05  "";""CR25  "";""2015JJ00"";""      24"""
"82317;""CR05  "";""CR25  "";""2016JJ00"";""      32"""
"82318;""CR05  "";""CR25  "";""2017JJ00"";""      48"""
"82319;""CR05  "";""CR25  "";""2018JJ00"";""      29"""
"82320;""CR05  "";""CR26  "";""2011JJ00"";""      40"""
"82321;""CR05  "";""CR26  "";""2012JJ00"";""      39"""
"82322;""CR05  "";""CR26  "";""2013JJ00"";""      29"""
"82323;""CR05  "";""CR26  "";""2014JJ00"";""      45"""
"82324;""CR05  "";""CR26  "";""2015JJ00"";""      87"""
"82325;""CR05  "";""CR26  "";""2016JJ00"";""      53"""
"82326;""CR05  "";""CR26  "";""2017JJ00"";""      54"""
"82327;""CR05  "";""CR26  "";""2018JJ00"";""      70"""
"82328;""CR05  "";""CR27  "";""2011JJ00"";""       3"""
"82329;""CR05  "";""CR27  "";""2012JJ00"";""      11"""
"82330;""CR05  "";""CR27  "";""2013JJ00"";""      11"""
"82331;""CR05  "";""CR27  "";""2014JJ00"";""      24"""
"82332;""CR05  "";""CR27  "";""2015JJ00"";""      20"""
"82333;""CR05  "";""CR27  "";""2016JJ00"";""      21"""
"82334;""CR05  "";""CR27  "";""2017JJ00"";""      11"""
"82335;""CR05  "";""CR27  "";""2018JJ00"";""      19"""
"82336;""CR05  "";""CR28  "";""2011JJ00"";""      22"""
"82337;""CR05  "";""CR28  "";""2012JJ00"";""      13"""
"82338;""CR05  "";""CR28  "";""2013JJ00"";""      18"""
"82339;""CR05  "";""CR28  "";""2014JJ00"";""      10"""
"82340;""CR05  "";""CR28  "";""2015JJ00"";""      10"""
"82341;""CR05  "";""CR28  "";""2016JJ00"";""      20"""
"82342;""CR05  "";""CR28  "";""2017JJ00"";""      21"""
"82343;""CR05  "";""CR28  "";""2018JJ00"";""      18"""
"82344;""CR05  "";""CR29  "";""2011JJ00"";""      44"""
"82345;""CR05  "";""CR29  "";""2012JJ00"";""      41"""
"82346;""CR05  "";""CR29  "";""2013JJ00"";""      75"""
"82347;""CR05  "";""CR29  "";""2014JJ00"";""      62"""
"82348;""CR05  "";""CR29  "";""2015JJ00"";""      50"""
"82349;""CR05  "";""CR29  "";""2016JJ00"";""      62"""
"82350;""CR05  "";""CR29  "";""2017JJ00"";""      52"""
"82351;""CR05  "";""CR29  "";""2018JJ00"";""      72"""
"82352;""CR05  "";""CR30  "";""2011JJ00"";""       7"""
"82353;""CR05  "";""CR30  "";""2012JJ00"";""      19"""
"82354;""CR05  "";""CR30  "";""2013JJ00"";""       5"""
"82355;""CR05  "";""CR30  "";""2014JJ00"";""       7"""
"82356;""CR05  "";""CR30  "";""2015JJ00"";""      18"""
"82357;""CR05  "";""CR30  "";""2016JJ00"";""      17"""
"82358;""CR05  "";""CR30  "";""2017JJ00"";""      27"""
"82359;""CR05  "";""CR30  "";""2018JJ00"";""      32"""
"82360;""CR05  "";""CR31  "";""2011JJ00"";""       3"""
"82361;""CR05  "";""CR31  "";""2012JJ00"";""       2"""
"82362;""CR05  "";""CR31  "";""2013JJ00"";""       3"""
"82363;""CR05  "";""CR31  "";""2014JJ00"";""       2"""
"82364;""CR05  "";""CR31  "";""2015JJ00"";""       2"""
"82365;""CR05  "";""CR31  "";""2016JJ00"";""       7"""
"82366;""CR05  "";""CR31  "";""2017JJ00"";""       3"""
"82367;""CR05  "";""CR31  "";""2018JJ00"";""       3"""
"82368;""CR05  "";""CR32  "";""2011JJ00"";""       2"""
"82369;""CR05  "";""CR32  "";""2012JJ00"";""      12"""
"82370;""CR05  "";""CR32  "";""2013JJ00"";""       7"""
"82371;""CR05  "";""CR32  "";""2014JJ00"";""      14"""
"82372;""CR05  "";""CR32  "";""2015JJ00"";""      13"""
"82373;""CR05  "";""CR32  "";""2016JJ00"";""       5"""
"82374;""CR05  "";""CR32  "";""2017JJ00"";""      17"""
"82375;""CR05  "";""CR32  "";""2018JJ00"";""      12"""
"82376;""CR05  "";""CR33  "";""2011JJ00"";""       9"""
"82377;""CR05  "";""CR33  "";""2012JJ00"";""      15"""
"82378;""CR05  "";""CR33  "";""2013JJ00"";""      13"""
"82379;""CR05  "";""CR33  "";""2014JJ00"";""      16"""
"82380;""CR05  "";""CR33  "";""2015JJ00"";""      18"""
"82381;""CR05  "";""CR33  "";""2016JJ00"";""      14"""
"82382;""CR05  "";""CR33  "";""2017JJ00"";""      16"""
"82383;""CR05  "";""CR33  "";""2018JJ00"";""      18"""
"82384;""CR05  "";""CR34  "";""2011JJ00"";""       0"""
"82385;""CR05  "";""CR34  "";""2012JJ00"";""       5"""
"82386;""CR05  "";""CR34  "";""2013JJ00"";""       6"""
"82387;""CR05  "";""CR34  "";""2014JJ00"";""      12"""
"82388;""CR05  "";""CR34  "";""2015JJ00"";""       9"""
"82389;""CR05  "";""CR34  "";""2016JJ00"";""      20"""
"82390;""CR05  "";""CR34  "";""2017JJ00"";""      30"""
"82391;""CR05  "";""CR34  "";""2018JJ00"";""      19"""
"82392;""CR05  "";""CR35  "";""2011JJ00"";""       9"""
"82393;""CR05  "";""CR35  "";""2012JJ00"";""      12"""
"82394;""CR05  "";""CR35  "";""2013JJ00"";""      13"""
"82395;""CR05  "";""CR35  "";""2014JJ00"";""      11"""
"82396;""CR05  "";""CR35  "";""2015JJ00"";""      20"""
"82397;""CR05  "";""CR35  "";""2016JJ00"";""      18"""
"82398;""CR05  "";""CR35  "";""2017JJ00"";""      19"""
"82399;""CR05  "";""CR35  "";""2018JJ00"";""      14"""
"82400;""CR05  "";""CR36  "";""2011JJ00"";""      11"""
"82401;""CR05  "";""CR36  "";""2012JJ00"";""      14"""
"82402;""CR05  "";""CR36  "";""2013JJ00"";""      22"""
"82403;""CR05  "";""CR36  "";""2014JJ00"";""      22"""
"82404;""CR05  "";""CR36  "";""2015JJ00"";""      26"""
"82405;""CR05  "";""CR36  "";""2016JJ00"";""     218"""
"82406;""CR05  "";""CR36  "";""2017JJ00"";""     323"""
"82407;""CR05  "";""CR36  "";""2018JJ00"";""      26"""
"82408;""CR05  "";""CR37  "";""2011JJ00"";""       0"""
"82409;""CR05  "";""CR37  "";""2012JJ00"";""       1"""
"82410;""CR05  "";""CR37  "";""2013JJ00"";""      15"""
"82411;""CR05  "";""CR37  "";""2014JJ00"";""       5"""
"82412;""CR05  "";""CR37  "";""2015JJ00"";""       9"""
"82413;""CR05  "";""CR37  "";""2016JJ00"";""       5"""
"82414;""CR05  "";""CR37  "";""2017JJ00"";""      15"""
"82415;""CR05  "";""CR37  "";""2018JJ00"";""      10"""
"82416;""CR05  "";""CR38  "";""2011JJ00"";""       8"""
"82417;""CR05  "";""CR38  "";""2012JJ00"";""       2"""
"82418;""CR05  "";""CR38  "";""2013JJ00"";""       2"""
"82419;""CR05  "";""CR38  "";""2014JJ00"";""       3"""
"82420;""CR05  "";""CR38  "";""2015JJ00"";""       5"""
"82421;""CR05  "";""CR38  "";""2016JJ00"";""       8"""
"82422;""CR05  "";""CR38  "";""2017JJ00"";""      10"""
"82423;""CR05  "";""CR38  "";""2018JJ00"";""       9"""
"82424;""CR05  "";""CR39  "";""2011JJ00"";""      15"""
"82425;""CR05  "";""CR39  "";""2012JJ00"";""       8"""
"82426;""CR05  "";""CR39  "";""2013JJ00"";""       8"""
"82427;""CR05  "";""CR39  "";""2014JJ00"";""      11"""
"82428;""CR05  "";""CR39  "";""2015JJ00"";""      15"""
"82429;""CR05  "";""CR39  "";""2016JJ00"";""      17"""
"82430;""CR05  "";""CR39  "";""2017JJ00"";""      26"""
"82431;""CR05  "";""CR39  "";""2018JJ00"";""      10"""
"82432;""CR05  "";""CR40  "";""2011JJ00"";""     149"""
"82433;""CR05  "";""CR40  "";""2012JJ00"";""     162"""
"82434;""CR05  "";""CR40  "";""2013JJ00"";""     137"""
"82435;""CR05  "";""CR40  "";""2014JJ00"";""     185"""
"82436;""CR05  "";""CR40  "";""2015JJ00"";""     236"""
"82437;""CR05  "";""CR40  "";""2016JJ00"";""     236"""
"82438;""CR05  "";""CR40  "";""2017JJ00"";""     238"""
"82439;""CR05  "";""CR40  "";""2018JJ00"";""     242"""
"86024;""CR06  "";""CR01  "";""2011JJ00"";""      49"""
"86025;""CR06  "";""CR01  "";""2012JJ00"";""      61"""
"86026;""CR06  "";""CR01  "";""2013JJ00"";""      67"""
"86027;""CR06  "";""CR01  "";""2014JJ00"";""      85"""
"86028;""CR06  "";""CR01  "";""2015JJ00"";""     126"""
"86029;""CR06  "";""CR01  "";""2016JJ00"";""     125"""
"86030;""CR06  "";""CR01  "";""2017JJ00"";""     123"""
"86031;""CR06  "";""CR01  "";""2018JJ00"";""     179"""
"86032;""CR06  "";""CR02  "";""2011JJ00"";""      21"""
"86033;""CR06  "";""CR02  "";""2012JJ00"";""      23"""
"86034;""CR06  "";""CR02  "";""2013JJ00"";""      27"""
"86035;""CR06  "";""CR02  "";""2014JJ00"";""      22"""
"86036;""CR06  "";""CR02  "";""2015JJ00"";""      31"""
"86037;""CR06  "";""CR02  "";""2016JJ00"";""      23"""
"86038;""CR06  "";""CR02  "";""2017JJ00"";""      35"""
"86039;""CR06  "";""CR02  "";""2018JJ00"";""      35"""
"86040;""CR06  "";""CR03  "";""2011JJ00"";""     767"""
"86041;""CR06  "";""CR03  "";""2012JJ00"";""     737"""
"86042;""CR06  "";""CR03  "";""2013JJ00"";""     789"""
"86043;""CR06  "";""CR03  "";""2014JJ00"";""     843"""
"86044;""CR06  "";""CR03  "";""2015JJ00"";""     889"""
"86045;""CR06  "";""CR03  "";""2016JJ00"";""     958"""
"86046;""CR06  "";""CR03  "";""2017JJ00"";""     893"""
"86047;""CR06  "";""CR03  "";""2018JJ00"";""     943"""
"86048;""CR06  "";""CR04  "";""2011JJ00"";""    1503"""
"86049;""CR06  "";""CR04  "";""2012JJ00"";""    1402"""
"86050;""CR06  "";""CR04  "";""2013JJ00"";""    1487"""
"86051;""CR06  "";""CR04  "";""2014JJ00"";""    1541"""
"86052;""CR06  "";""CR04  "";""2015JJ00"";""    1424"""
"86053;""CR06  "";""CR04  "";""2016JJ00"";""    1529"""
"86054;""CR06  "";""CR04  "";""2017JJ00"";""    1625"""
"86055;""CR06  "";""CR04  "";""2018JJ00"";""    1570"""
"86056;""CR06  "";""CR05  "";""2011JJ00"";""     456"""
"86057;""CR06  "";""CR05  "";""2012JJ00"";""     399"""
"86058;""CR06  "";""CR05  "";""2013JJ00"";""     442"""
"86059;""CR06  "";""CR05  "";""2014JJ00"";""     635"""
"86060;""CR06  "";""CR05  "";""2015JJ00"";""     695"""
"86061;""CR06  "";""CR05  "";""2016JJ00"";""     671"""
"86062;""CR06  "";""CR05  "";""2017JJ00"";""     765"""
"86063;""CR06  "";""CR05  "";""2018JJ00"";""     704"""
"86064;""CR06  "";""CR06  "";""2011JJ00"";""    2144"""
"86065;""CR06  "";""CR06  "";""2012JJ00"";""    2104"""
"86066;""CR06  "";""CR06  "";""2013JJ00"";""    2130"""
"86067;""CR06  "";""CR06  "";""2014JJ00"";""    1849"""
"86068;""CR06  "";""CR06  "";""2015JJ00"";""    1968"""
"86069;""CR06  "";""CR06  "";""2016JJ00"";""    2100"""
"86070;""CR06  "";""CR06  "";""2017JJ00"";""    2315"""
"86071;""CR06  "";""CR06  "";""2018JJ00"";""    2241"""
"86072;""CR06  "";""CR07  "";""2011JJ00"";""     258"""
"86073;""CR06  "";""CR07  "";""2012JJ00"";""     219"""
"86074;""CR06  "";""CR07  "";""2013JJ00"";""     262"""
"86075;""CR06  "";""CR07  "";""2014JJ00"";""     261"""
"86076;""CR06  "";""CR07  "";""2015JJ00"";""     307"""
"86077;""CR06  "";""CR07  "";""2016JJ00"";""     536"""
"86078;""CR06  "";""CR07  "";""2017JJ00"";""     573"""
"86079;""CR06  "";""CR07  "";""2018JJ00"";""     401"""
"86080;""CR06  "";""CR08  "";""2011JJ00"";""      72"""
"86081;""CR06  "";""CR08  "";""2012JJ00"";""      84"""
"86082;""CR06  "";""CR08  "";""2013JJ00"";""      71"""
"86083;""CR06  "";""CR08  "";""2014JJ00"";""      80"""
"86084;""CR06  "";""CR08  "";""2015JJ00"";""      61"""
"86085;""CR06  "";""CR08  "";""2016JJ00"";""      93"""
"86086;""CR06  "";""CR08  "";""2017JJ00"";""      63"""
"86087;""CR06  "";""CR08  "";""2018JJ00"";""      78"""
"86088;""CR06  "";""CR09  "";""2011JJ00"";""     108"""
"86089;""CR06  "";""CR09  "";""2012JJ00"";""     140"""
"86090;""CR06  "";""CR09  "";""2013JJ00"";""     140"""
"86091;""CR06  "";""CR09  "";""2014JJ00"";""     178"""
"86092;""CR06  "";""CR09  "";""2015JJ00"";""     174"""
"86093;""CR06  "";""CR09  "";""2016JJ00"";""     197"""
"86094;""CR06  "";""CR09  "";""2017JJ00"";""     179"""
"86095;""CR06  "";""CR09  "";""2018JJ00"";""     187"""
"86096;""CR06  "";""CR10  "";""2011JJ00"";""     243"""
"86097;""CR06  "";""CR10  "";""2012JJ00"";""     251"""
"86098;""CR06  "";""CR10  "";""2013JJ00"";""     236"""
"86099;""CR06  "";""CR10  "";""2014JJ00"";""     253"""
"86100;""CR06  "";""CR10  "";""2015JJ00"";""     260"""
"86101;""CR06  "";""CR10  "";""2016JJ00"";""     306"""
"86102;""CR06  "";""CR10  "";""2017JJ00"";""     278"""
"86103;""CR06  "";""CR10  "";""2018JJ00"";""     324"""
"86104;""CR06  "";""CR11  "";""2011JJ00"";""      29"""
"86105;""CR06  "";""CR11  "";""2012JJ00"";""      26"""
"86106;""CR06  "";""CR11  "";""2013JJ00"";""      15"""
"86107;""CR06  "";""CR11  "";""2014JJ00"";""      25"""
"86108;""CR06  "";""CR11  "";""2015JJ00"";""      21"""
"86109;""CR06  "";""CR11  "";""2016JJ00"";""      24"""
"86110;""CR06  "";""CR11  "";""2017JJ00"";""      20"""
"86111;""CR06  "";""CR11  "";""2018JJ00"";""      28"""
"86112;""CR06  "";""CR12  "";""2011JJ00"";""      79"""
"86113;""CR06  "";""CR12  "";""2012JJ00"";""      73"""
"86114;""CR06  "";""CR12  "";""2013JJ00"";""      82"""
"86115;""CR06  "";""CR12  "";""2014JJ00"";""      75"""
"86116;""CR06  "";""CR12  "";""2015JJ00"";""      54"""
"86117;""CR06  "";""CR12  "";""2016JJ00"";""      73"""
"86118;""CR06  "";""CR12  "";""2017JJ00"";""      76"""
"86119;""CR06  "";""CR12  "";""2018JJ00"";""      69"""
"86120;""CR06  "";""CR13  "";""2011JJ00"";""     120"""
"86121;""CR06  "";""CR13  "";""2012JJ00"";""      82"""
"86122;""CR06  "";""CR13  "";""2013JJ00"";""      77"""
"86123;""CR06  "";""CR13  "";""2014JJ00"";""     102"""
"86124;""CR06  "";""CR13  "";""2015JJ00"";""      68"""
"86125;""CR06  "";""CR13  "";""2016JJ00"";""     112"""
"86126;""CR06  "";""CR13  "";""2017JJ00"";""      85"""
"86127;""CR06  "";""CR13  "";""2018JJ00"";""      93"""
"86128;""CR06  "";""CR14  "";""2011JJ00"";""      45"""
"86129;""CR06  "";""CR14  "";""2012JJ00"";""      39"""
